-25.730608,28.446784,CC061
-25.7332793344,28.4468249325,CD289
-25.730723,28.446795,CC060
-25.7324144896,28.4468161315,CD149
-25.731084,28.446807,CC073
-25.731591,28.446814,CD464
-25.7328482531,28.4468317218,CD291
-25.730737,28.446823,CC060
-25.730426,28.446822,CC045
-25.731327,28.44685,CD398
-25.730391,28.446849,CC045
-25.7322414871,28.4468763974,CD169
-25.731797,28.446878,CD300
-25.731584,28.44691,CD395
-25.7319653872,28.4469197318,CD145
-25.7327666972,28.4469353221,CD257
-25.7331329025,28.4469540976,CD072
-25.730568,28.44693,CC063
-25.7323694788,28.4469530918,CD168
-25.730855,28.446937,CC059
-25.7322898507,28.4469601326,CD169
-25.730601,28.446957,CC062
-25.730288,28.446987,CD432
-25.7299102284,28.4469951689,CDS042
-25.731576,28.447031,CD467
-25.7332856208,28.4470529202,CD290
-25.730238,28.447016,CD432
-25.729910396,28.4470152855,CDS042
-25.730921,28.447029,CC086
-25.7332839444,28.4470583685,CD290
-25.7301359531,28.4470360726,CD431
-25.7321282476,28.4470734559,CD170
-25.731603,28.447068,CD467
-25.733010862,28.4470892139,CD259
-25.7299714163,28.4470545966,CDS024
-25.730969,28.447074,CC086
-25.730164,28.447066,CD431
-25.733464323,28.447116036,CD287
-25.731556,28.447103,CD467
-25.731071,28.447101,CD401
-25.731349,28.447105,CD392
-25.731537,28.447119,CD467
-25.7300063688,28.4471161198,CDS024
-25.7300473563,28.4471213166,CDS024
-25.730521,28.44713,CC593
-25.7325642742,28.4471612982,CD244
-25.731372,28.447163,CD392
-25.730096,28.44715,CD428
-25.73118,28.447178,CD390
-25.7324318402,28.447194742,CD216
-25.73107,28.447183,CD401
-25.7333403546,28.4472286049,CD286
-25.730331,28.447205,CD430
-25.7333387621,28.4472505655,CD286
-25.73114,28.447225,CD391
-25.73028,28.447225,CD424
-25.730442,28.447231,CC594
-25.730918,28.447243,CC069
-25.7328030746,28.4472729452,CD258
-25.731148,28.447257,CD390
-25.730316,28.447258,CD424
-25.7324454188,28.4472925588,CD216
-25.729967393,28.4472695086,CD482
-25.729941,28.447278,CD420
-25.733111864,28.447330026,CD260
-25.7335420232,28.4473416768,CD277
-25.7326164935,28.4473395813,CD242
-25.730536,28.447316,CC083
-25.7332608942,28.4473523218,CD279
-25.7327418867,28.4473555069,CD254
-25.7335945778,28.4474167787,CD277
-25.7330319006,28.4474189579,CD253
-25.730103,28.447398,CD419
-25.731091,28.447413,CD389
-25.730854,28.447412,CC008
-25.730559,28.44741,CC600
-25.7328864746,28.4474423435,CD247
-25.7323890924,28.4474381525,CD214
-25.7331645023,28.4474538267,CD261
-25.731185,28.44744,CD373
-25.730679,28.447435,CC082
-25.731239,28.447445,CD373
-25.7321,28.447464,CD174
-25.7333975192,28.4474913776,CD273
-25.731745,28.447472,CD517
-25.730814,28.447476,CD405
-25.731905,28.44749,CD366
-25.73102,28.447501,CD375
-25.7331885584,28.4475306049,CD015
-25.730149,28.447508,CD425
-25.730751,28.447517,CD406
-25.729898,28.447507,CD413
-25.7324470114,28.4475436807,CD212
-25.7332528476,28.4475739393,CD262
-25.730137,28.447545,CD425
-25.7331454754,28.4476050362,CD251
-25.7328418829,28.4476126637,CD238
-25.731061,28.447598,CD375
-25.73059,28.447607,CD408
-25.730874,28.447614,CD385
-25.7322845701,28.4476354625,CD186
-25.730592,28.447654,CD402
-25.730948,28.447661,CD377
-25.7327609975,28.4476862568,CD235
-25.730183,28.447655,CD416
-25.7326627616,28.447694974,CD220
-25.730818,28.447676,CD379
-25.730599,28.447677,CD402
-25.732261,28.447714,CD184
-25.730885,28.447711,CD377
-25.732167,28.447729,CD184
-25.7332412805,28.4477595147,CD250
-25.732385572,28.4477522224,CD209
-25.730232,28.447726,CD416
-25.729626,28.447727,CD530
-25.7335877046,28.4477794636,CD272
-25.731134,28.44775,CD450
-25.732619008,28.4477733448,CD222
-25.7331442181,28.4477806371,CD250
-25.7328179944,28.4477770329,CD221
-25.732734846,28.4477886837,CD221
-25.7324515376,28.4477894381,CD209
-25.731045,28.447794,CD378
-25.732351,28.447824,CD187
-25.729684,28.447792,CCD531
-25.7330529392,28.4478417411,CD240
